|2000|,|H8NC07069|,|N00002373|,|Anna Taylor Stewart (R)|,|R|,|NC07|,|    |,| |,| |,| |,|RN|,| |
|2000|,|H8NC07077|,|N00002363|,|Paul Meadows (L)|,|L|,|NC07|,|    |,| |,| |,| |,|3N|,| |
|2000|,|H8NC08042|,|N00002315|,|Robin Hayes (R)|,|R|,|NC08|,|NC08|,|Y|,|Y|,|I|,|RW|,| |
|2000|,|H8NC08059|,|N00008059|,|Mike Taylor (D)|,|D|,|NC08|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H8NC08067|,|N00002368|,|Bob Burns (L)|,|L|,|NC07|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H8NC09057|,|N00002222|,|Alvin Jeffrey Taylor (L)|,|L|,|NC09|,|    |,| |,| |,| |,|3N|,| |
|2000|,|H8NC10022|,|N00002319|,|Deborah Garrett Eddins (3)|,|L|,|NC10|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H8NC11038|,|N00002383|,|Charles H Taylor (R)|,|R|,|NC11|,|NC11|,|Y|,|Y|,|I|,|RW|,| |
|2000|,|H8NC11046|,|N00002393|,|David W Young (D)|,|D|,|NC11|,|    |,| |,| |,| |,|DN|,| |
|2000|,|H8NC11053|,|N00002389|,|Chris Heckert (L)|,|L|,|NC11|,|    |,| |,| |,| |,|3N|,| |
|2000|,|H8NC12010|,|N00008060|,|John Scott Keadle (R)|,|R|,|NC12|,|    |,| |,|Y|,|C|,|RC|,| |
|2000|,|H8NC12028|,|N00002235|,|John Joseph Kozlowski Jr (R)|,|R|,|NC12|,|    |,| |,| |,| |,|RN|,| |
|2000|,|H8NC12036|,|N00002312|,|Ronnie Wayne Adcock (D)|,|D|,|NC12|,|    |,| |,| |,| |,|DN|,| |
|2000|,|H8NC12044|,|N00002343|,|Michael J Jackson (R)|,|R|,|NC12|,|    |,| |,| |,| |,|RN|,| |
|2000|,|H8NC12051|,|N00002337|,|Thomas John Bush (R)|,|R|,|NC12|,|    |,| |,| |,| |,|RN|,| |
|2000|,|P00004135|,|N00012593|,|Gerald Lamar Hankins (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|P00004143|,|N00012594|,|Wes Flener (U)|,|U|,|PRES|,|    |,| |,| |,|O|,|UN|,| |
|2000|,|P00004150|,|N00012595|,|Jeffrey Blair Peters (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|P00004168|,|N00011406|,|George D Weber (3)|,|3|,|PRES|,|    |,| |,| |,|O|,|3O|,| |
|2000|,|P00004176|,|N00012596|,|Erik Thompson (I)|,|I|,|PRES|,|    |,| |,| |,|O|,|3O|,| |
|2000|,|P00004184|,|N00012597|,|Jim Taylor (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|P00004192|,|N00012598|,|Lynda Danyelle Blodgett (R)|,|R|,|PRES|,|    |,| |,| |,|O|,|RO|,| |
|2000|,|P00004200|,|N00012599|,|Evelyn Louise Vitullo (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|S0MA00034|,|N00012600|,|Michael J Sullivan (R)|,|R|,|MAS1|,|    |,| |,|Y|,|C|,|RN|,| |
|2000|,|S0NM00033|,|N00006542|,|William Franklin Davis (R)|,|R|,|NMS1|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|S0NY00196|,|N00001090|,|James Earl Mcmillan (D)|,|D|,|NYS1|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|S0OH00067|,|N00003590|,|Marvin McMickle (D)|,|D|,|OHS1|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|S4NY00032|,|N00000910|,|Abraham Hirschfeld (I)|,|I|,|NYS1|,|    |,| |,|Y|,|C|,|3N|,| |
|2000|,|S8CA00291|,|N00012601|,|Ron Unz (R)|,|R|,|CAS1|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S8IN00106|,|N00012602|,|Rocky Flash (3)|,|3|,|INS2|,|    |,| |,| |,|C|,|3C|,| |
|2000|,|S8MA00193|,|N00012603|,|Philip F Lawler (3)|,|3|,|MAS1|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|S8MN00420|,|N00012604|,|Michael V Ciresi (D)|,|D|,|MNS2|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|S8NJ00343|,|N00012605|,|James W Treffinger (R)|,|R|,|NJS1|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|S8NJ00350|,|N00000854|,|William L Gormley (R)|,|R|,|NJS1|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|S8NV00123|,|N00012606|,|Ed Bernstein (D)|,|D|,|NVS1|,|    |,|Y|,|Y|,|O|,|DL|,| |
|2000|,|S8WA00194|,|N00007836|,|Maria Cantwell (D)|,|D|,|WAS1|,|    |,|Y|,|Y|,|C|,|DW|,|Y|
|2000|,|H0PR00077|,|N00012568|,|Edwin Irizarry (3)|,|3|,|PR00|,|    |,| |,|Y|,|C|,|3C|,| |
|2000|,|S2CA00351|,|N00007377|,|Tom Campbell (R)|,|R|,|CAS2|,|CA15|,|Y|,|Y|,|C|,|RL|,|Y|
|2000|,|P80001340|,|N00004917|,|Marsha Aileen Lannon Foutch (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|P40000382|,|N00007401|,|Frederick Eugene Ogin (D)|,|D|,|PRES|,|    |,| |,| |,|O|,|DO|,| |
|2000|,|H8IN02060|,|N00003765|,|Mike Pence (R)|,|R|,|IN02|,|    |,|Y|,|Y|,|O|,|RW|,| |
|2000|,|H4CA17047|,|N00007317|,|Stephen Henderson (D)|,|D|,|CA17|,|    |,| |,| |,|C|,|DN|,| |
|2000|,|H0CA42043|,|N00006776|,|James Cavuoto (D)|,|D|,|CA36|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|P00002568|,|N00001303|,|Michael Stephen Levinson (R)|,|R|,|PRES|,|    |,| |,| |,|O|,|RO|,| |
|2000|,|S6ME00217|,|N00000482|,|William P Clarke (3)|,|U|,|MES2|,|    |,| |,| |,|C|,|3N|,| |
|2000|,|S6MI00103|,|N00001771|,|Donald W Riegle Jr (D)|,|D|,|MIS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6MN00101|,|N00004495|,|Dick Franson (D)|,|D|,|MNS2|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|S6MN00143|,|N00004451|,|Stephen Bonsal Young (R)|,|R|,|MNS1|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6MN00176|,|N00004441|,|Monti A Moreno (R)|,|R|,|MNS1|,|    |,| |,| |,| |,|RN|,| |
|2000|,|S6MN00192|,|N00004516|,|Roy W Terwilliger (R)|,|R|,|MNS1|,|    |,| |,| |,| |,|RN|,| |
|2000|,|S6MO00214|,|N00005122|,|Joyce Lea (R)|,|R|,|MOS1|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6MO00230|,|N00005053|,|James J Askew (D)|,|D|,|MOS1|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6MO00289|,|N00005178|,|Christopher "Kit" Bond (R)|,|R|,|MOS1|,|MOS1|,| |,| |,|I|,|RI|,| |
|2000|,|S6MT00071|,|N00004636|,|John Melcher (D)|,|D|,|MTS1|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6NC00183|,|N00002296|,|Charles Addison Sanders (D)|,|D|,|NCS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6NC00241|,|N00002359|,|Alford Rogers (R)|,|R|,|PRES|,|    |,| |,| |,|O|,|RO|,| |
|2000|,|S6ND00058|,|N00004613|,|Kent Conrad (D)|,|D|,|NDS2|,|NDS2|,|Y|,|Y|,|I|,|DW|,| |
|2000|,|S6NE00079|,|N00005332|,|Donald B Stenberg (R)|,|R|,|NES1|,|    |,|Y|,|Y|,|O|,|RL|,| |
|2000|,|S6NE00087|,|N00005301|,|Chuck Hagel (R)|,|R|,|NES2|,|NES2|,| |,| |,|I|,|RI|,| |
|2000|,|S6NE00095|,|N00005329|,|Ben Nelson (D)|,|D|,|NES1|,|    |,|Y|,|Y|,|O|,|DW|,| |
|2000|,|S6NH00075|,|N00000421|,|Dick Swett (D)|,|D|,|NHS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6NJ00131|,|N00009817|,|Dick Zimmer (R)|,|R|,|NJ12|,|    |,| |,| |,|C|,|RC|,| |
|2000|,|S6NJ00156|,|N00000880|,|Richard J Larossa (R)|,|R|,|NJS2|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6NJ00164|,|N00000901|,|Bob Smith (D)|,|D|,|NJS2|,|    |,| |,| |,|C|,|DN|,| |
|2000|,|S6NJ00172|,|N00000756|,|Robert G Torricelli (D)|,|D|,|NJS2|,|NJS2|,| |,| |,|I|,|DI|,| |
|2000|,|S6NM00113|,|N00006560|,|Eric Treisman (D)|,|D|,|NM03|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6NV00028|,|N00009922|,|Harry Reid (D)|,|D|,|NVS2|,|NVS2|,| |,| |,|I|,|DI|,| |
|2000|,|S6NY00052|,|N00000968|,|Daniel Patrick Moynihan (D)|,|D|,|NYS1|,|NYS1|,| |,| |,|I|,|DI|,| |
|2000|,|S6NY00177|,|N00000969|,|Mark Green (D)|,|D|,|NYS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6OK00039|,|N00005611|,|James H Boren (D)|,|D|,|OKS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6OK00047|,|N00005562|,|James S Bryant (D)|,|D|,|OKS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6OK00054|,|N00005585|,|Don McCorkell (D)|,|D|,|OKS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6OK00062|,|N00005591|,|Dan Lowe (D)|,|D|,|OK01|,|    |,| |,| |,|C|,|DC|,| |
|2000|,|S6OR00037|,|N00001769|,|Bob Packwood (R)|,|R|,|ORS2|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6OR00094|,|N00007815|,|Gordon H Smith (R)|,|R|,|ORS1|,|ORS1|,| |,| |,|I|,|RI|,| |
|2000|,|S6OR00110|,|N00007724|,|Ron Wyden (D)|,|D|,|ORS2|,|ORS2|,| |,| |,|I|,|DI|,| |
|2000|,|S6OR00300|,|N00007701|,|Tom Bruggere (D)|,|D|,|ORS1|,|    |,| |,| |,|C|,|DN|,| |
|2000|,|S6OR00326|,|N00007702|,|Lon T Mabon (R)|,|R|,|ORS1|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6OR00342|,|N00007788|,|Gerald H Rust Jr (D)|,|D|,|ORS1|,|    |,| |,| |,|C|,|DN|,| |
|2000|,|S6PA00068|,|N00001386|,|John Heinz (R)|,|R|,|PAS2|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|S6PA00100|,|N00001604|,|Arlen Specter (R)|,|R|,|PAS1|,|PAS1|,| |,| |,|I|,|RI|,| |
|2000|,|S6RI00056|,|N00000324|,|John H Chafee (R)|,|R|,|RIS1|,|    |,| |,| |,|I|,|RN|,| |
|2000|,|S6RI00155|,|N00000330|,|Claiborne Pell (D)|,|D|,|RIS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6RI00163|,|N00000362|,|Jack Reed (D)|,|D|,|RIS2|,|RIS2|,| |,| |,|I|,|DI|,| |
|2000|,|S6SC00070|,|N00002396|,|James Melvin Miles (R)|,|R|,|SCS1|,|    |,| |,| |,| |,|RN|,| |
|2000|,|S6SC00088|,|N00002488|,|Elliott Springs Close (D)|,|D|,|SCS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|S6SC00096|,|N00002452|,|Richard Thomas Quillian (I)|,|I|,|SC01|,|    |,| |,| |,|O|,|3O|,| |
|2000|,|S6SD00028|,|N00004583|,|Tom Daschle (D)|,|D|,|SDS1|,|SDS1|,| |,| |,|I|,|DI|,| |
|2000|,|S6SD00044|,|N00006112|,|Michael Donovan Murray (R)|,|R|,|SDS2|,|    |,| |,| |,| |,|RN|,| |
|2000|,|S6SD00051|,|N00010084|,|Tim Johnson (D)|,|D|,|SDS2|,|SDS2|,| |,| |,|I|,|DI|,| |
|2000|,|S6TN00158|,|N00003216|,|Houston Gordon (D)|,|D|,|TNS2|,|    |,| |,| |,| |,|DN|,| |
|2000|,|H0MS01027|,|N00012944|,|Joe T (Joey) Grist Jr (D)|,|D|,|MS01|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0MS01035|,|N00012945|,|Chris Lawrence (L)|,|L|,|MS01|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS02033|,|N00012946|,|Robert C Brown (R)|,|R|,|MS02|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0MS02041|,|N00012947|,|Lee F Dilworth (3)|,|3|,|MS02|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS03015|,|N00012948|,|William Clay Thrash (D)|,|D|,|MS03|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0MS03023|,|N00012949|,|Jonathan Golden (L)|,|L|,|MS03|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS04088|,|N00012950|,|Geoffrey Yoste (R)|,|R|,|MS04|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0MS04096|,|N00012951|,|Ernie John Hopkins (L)|,|L|,|MS04|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS04104|,|N00012952|,|Betty Pharr (3)|,|3|,|MS04|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS05069|,|N00012953|,|Nicholas N Owens (R)|,|R|,|MS05|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0MS05077|,|N00012954|,|Wayne L Parker (L)|,|L|,|MS05|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0MS05085|,|N00012955|,|Katie Perrone (3)|,|3|,|MS05|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H0NC01036|,|N00012956|,|Albert Lee Wiley Jr (R)|,|R|,|NC01|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0NC01044|,|N00012957|,|Christopher Sean Delaney (L)|,|L|,|NC01|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H6CA18099|,|N00008226|,|Page Roth Riskin (3)|,|3|,|CA18|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H6CA23172|,|N00008232|,|Stephen Hospodar (3)|,|3|,|CA23|,|    |,|Y|,|Y|,|C|,|3L|,| |
|2000|,|H6MD08366|,|N00008502|,|Lih Young(D)|,|D|,|MD08|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|P80000672|,|N00001671|,|Samuel B Hoff (I)|,|I|,|PRES|,|    |,| |,| |,|O|,|3O|,| |
|2000|,|H0FL08083|,|N00012741|,|Alex Lamour (D)|,|D|,|FL08|,|    |,| |,|Y|,|O|,|DN|,| |
|2000|,|H0IL10203|,|N00012743|,|Scott Phelps (R)|,|R|,|IL10|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|H0IL16143|,|N00012745|,|Charles W Hendrickson (D)|,|D|,|IL16|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0IN07074|,|N00012747|,|Brian Kerns (R)|,|R|,|IN07|,|    |,|Y|,|Y|,|O|,|RW|,| |
|2000|,|H0KY02053|,|N00012749|,|Peppy Martin (3)|,|3|,|KY02|,|    |,| |,|Y|,|C|,|3C|,| |
|2000|,|H0MD01133|,|N00012751|,|Donald David Long(D)|,|D|,|MD01|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0MD02115|,|N00012753|,|Edward J Hornzell(D)|,|D|,|MD02|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0MD05084|,|N00012755|,|Bruce M Ross(D)|,|D|,|MD05|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0MD06140|,|N00012757|,|Timothy R Mayberry (R)|,|R|,|MD06|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0MD06165|,|N00012759|,|Anthony J Mcguffin(D)|,|D|,|MD06|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0TX15017|,|N00012790|,|Israel Cantu (R)|,|R|,|TX15|,|    |,| |,| |,|C|,|RC|,| |
|2000|,|H0TX22054|,|N00012792|,|Virginia Love Stogner (D)|,|D|,|TX22|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0TX27012|,|N00012794|,|Pat Ahumada (R)|,|R|,|TX27|,|    |,|Y|,|Y|,|C|,|RL|,| |
|2000|,|H4CA05075|,|N00012796|,|Mike Garza (R)|,|R|,|CA12|,|    |,|Y|,|Y|,|C|,|RL|,| |
|2000|,|P00004291|,|N00012798|,|Michael Paul Torosian (R)|,|R|,|PRES|,|    |,| |,| |,|O|,|RO|,| |
|2000|,|H0IL16085|,|N00004905|,|Don Manzullo (R)|,|R|,|IL16|,|IL16|,|Y|,|Y|,|I|,|RW|,| |
|2000|,|H0IL17034|,|N00009643|,|Frank Ceja (3)|,|3|,|IL17|,|    |,| |,|Y|,|C|,|3N|,| |
|2000|,|H0IL20046|,|N00009644|,|Jeffrey Scott Cooper (D)|,|D|,|IL20|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0IN02075|,|N00009645|,|Brad Derik Steele (R)|,|R|,|IN02|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|H0IN02083|,|N00009646|,|Andrew S Phipps (R)|,|R|,|IN02|,|    |,| |,|Y|,|O|,|RN|,| |
|2000|,|H0IN02091|,|N00009647|,|Jeffrey Mark Linder (R)|,|R|,|IN02|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|H0IN03065|,|N00003828|,|Tim Roemer (D)|,|D|,|IN03|,|IN03|,|Y|,|Y|,|I|,|DW|,| |
|2000|,|H0IN04139|,|N00009648|,|Betty Tonsing (D)|,|D|,|IN04|,|    |,| |,|Y|,|C|,|DN|,| |
|2000|,|H0IN08072|,|N00009649|,|Paul E Perry (D)|,|D|,|IN08|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0IN08080|,|N00009650|,|John Mark Hamilton (D)|,|D|,|IN08|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0IN09047|,|N00003866|,|James R McClure (D)|,|D|,|IN09|,|    |,| |,|Y|,|C|,|DL|,| |
|2000|,|H0IN09054|,|N00009651|,|Kevin S Kellems (R)|,|R|,|IN09|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0KS03053|,|N00009652|,|Jeffrey William Colyer (R)|,|R|,|KS03|,|    |,| |,|Y|,|C|,|RN|,| |
|2000|,|H0KS03061|,|N00009653|,|Gregory Lynne Musil (R)|,|R|,|KS03|,|    |,| |,|Y|,|C|,|RL|,| |
|2000|,|H0KS03079|,|N00009654|,|Phill D Kline (R)|,|R|,|KS03|,|    |,|Y|,|Y|,|C|,|RL|,| |
|2000|,|H0KY01048|,|N00003464|,|Lee Steers (D)|,|D|,|KY01|,|    |,| |,|Y|,|C|,|DN|,| |
|2000|,|H0KY01055|,|N00009655|,|Brian S Roy (D)|,|D|,|KY01|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0KY03101|,|N00003401|,|Timothy Lee Hardy (R)|,|R|,|KY03|,|    |,| |,| |,|C|,|RN|,| |
|2000|,|H0KY03119|,|N00009656|,|Eleanor Jordan (D)|,|D|,|KY03|,|    |,|Y|,|Y|,|C|,|DL|,| |
|2000|,|H0KY05015|,|N00003473|,|Hal Rogers (R)|,|R|,|KY05|,|KY05|,|Y|,|Y|,|I|,|RW|,| |
|2000|,|H0LA01053|,|N00009657|,|Monica Monica (R)|,|R|,|LA01|,|    |,| |,|Y|,|O|,|RL|,| |
|2000|,|H0LA01061|,|N00009658|,|Thomas W Pritchard (R)|,|R|,|LA01|,|    |,| |,|Y|,|O|,|RL|,| |
