|2000|,|1707873|,|C00043992|,|N00005037|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6MO03119|
|2000|,|1707875|,|C00043992|,|N00012460|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0MO01066|
|2000|,|1707882|,|C00043992|,|N00001074|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NY12023|
|2000|,|1707884|,|C00043992|,|N00001222|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NY26080|
|2000|,|1707895|,|C00043992|,|N00001110|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8NY09091|
|2000|,|1707897|,|C00043992|,|N00001171|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8NY06048|
|2000|,|1707900|,|C00043992|,|N00013345|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0NY02085|
|2000|,|1787953|,|C00319772|,|N00000860|,1,09/01/2000,|J1200|,|24Z|,|D|,|H6NJ12144|
|2000|,|1326647|,|C00341396|,|N00004118|,1,06/07/2000,|J1200|,|24Z|,|D|,|S8MI00281|
|2000|,|1326651|,|C00341396|,|N00001725|,1,06/07/2000,|J1200|,|24Z|,|D|,|H2WA04090|
|2000|,|1326665|,|C00341396|,|N00003428|,1,06/07/2000,|J1200|,|24Z|,|D|,|H2KY06076|
|2000|,|0474884|,|C00089086|,|N00004394|,2,09/01/1999,|H1700|,|24Z|,|D|,|H6WI07033|
|2000|,|0474886|,|C00089086|,|N00002782|,3,09/14/1999,|H1700|,|24Z|,|D|,|H8FL06056|
|2000|,|1397325|,|C00306670|,|N00002057|,3,07/10/2000,|J5100|,|24Z|,|D|,|S8VA00156|
|2000|,|1397327|,|C00306670|,|N00009604|,3,07/10/2000,|J5100|,|24Z|,|D|,|H0CA49055|
|2000|,|1397329|,|C00306670|,|N00009656|,3,07/10/2000,|J5100|,|24Z|,|D|,|H0KY03119|
|2000|,|2019955|,|C00319772|,|N00012508|,3,12/04/2000,|J1200|,|24Z|,|D|,|S8DE00079|
|2000|,|0847850|,|C00328369|,|N00000019|,3,01/31/2000,|C5100|,|24Z|,|D|,|S0NY00188|
|2000|,|1365950|,|C00193433|,|N00012942|,4,06/29/2000,|J7400|,|24Z|,|D|,|H0MN04049|
|2000|,|2018604|,|C00193433|,|N00009604|,5,11/30/2000,|J7400|,|24Z|,|D|,|H0CA49055|
|2000|,|0013110|,|C00000935|,|N00001821|,5,02/28/1999,|Z5200|,|24Z|,|D|,|H2MD05155|
|2000|,|0099813|,|C00000935|,|N00000699|,5,05/28/1999,|Z5200|,|24Z|,|D|,|H2NJ13075|
|2000|,|0497899|,|C00341776|,|N00006832|,5,07/27/1999,|J1100|,|24K|,|D|,|H6CA27231|
|2000|,|1095085|,|C00170316|,|N00007232|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8CA22089|
|2000|,|1095087|,|C00170316|,|N00006134|,6,04/15/2000,|J7400|,|24Z|,|D|,|H6CO01141|
|2000|,|1095097|,|C00170316|,|N00001805|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0MD08021|
|2000|,|1095099|,|C00170316|,|N00007360|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8CA05035|
|2000|,|1095107|,|C00170316|,|N00009624|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0FL22027|
|2000|,|1095109|,|C00170316|,|N00009604|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0CA49055|
|2000|,|1095111|,|C00170316|,|N00012822|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0IL10237|
|2000|,|1095113|,|C00170316|,|N00012483|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0NE02102|
|2000|,|0084683|,|C00000935|,|N00004196|,6,04/30/1999,|Z5200|,|24Z|,|D|,|H2MI01068|
|2000|,|0640347|,|C00000935|,|N00002171|,6,10/29/1999,|Z5200|,|24Z|,|D|,|H2VA09010|
|2000|,|0640437|,|C00000935|,|N00004874|,6,09/30/1999,|Z5200|,|24Z|,|D|,|H2IL08039|
|2000|,|0640644|,|C00000935|,|N00006060|,6,09/30/1999,|Z5200|,|24Z|,|D|,|H8TX17081|
|2000|,|0640687|,|C00000935|,|N00001849|,6,07/30/1999,|Z5200|,|24Z|,|D|,|H2MD05361|
|2000|,|0947585|,|C00000935|,|N00005870|,6,03/31/2000,|Z5200|,|24Z|,|D|,|H2TX29030|
|2000|,|2025696|,|C00000935|,|N00001311|,6,05/31/2000,|Z5200|,|24Z|,|D|,|H6NY03031|
|2000|,|0195464|,|C00319772|,|N00005233|,6,05/06/1999,|J1200|,|24Z|,|D|,|H8KS03049|
|2000|,|1479432|,|C00319772|,|N00005233|,6,08/03/2000,|J1200|,|24Z|,|D|,|H8KS03049|
|2000|,|1479434|,|C00319772|,|N00001725|,6,08/03/2000,|J1200|,|24Z|,|D|,|H2WA04090|
|2000|,|0084694|,|C00000935|,|N00001849|,7,04/30/1999,|Z5200|,|24Z|,|D|,|H2MD05361|
|2000|,|0640535|,|C00000935|,|N00001171|,7,10/29/1999,|Z5200|,|24Z|,|D|,|H8NY06048|
|2000|,|0640676|,|C00000935|,|N00001110|,7,12/31/1999,|Z5200|,|24Z|,|D|,|H8NY09091|
|2000|,|2025692|,|C00000935|,|N00008113|,7,05/31/2000,|Z5200|,|24Z|,|D|,|H2ND00057|
|2000|,|0073377|,|C00000935|,|N00003572|,8,03/31/1999,|Z5200|,|24Z|,|D|,|H6OH23033|
|2000|,|0191054|,|C00001875|,|N00005681|,8,06/17/1999,|F1200|,|24Z|,|D|,|H2TX03126|
|2000|,|0099796|,|C00000935|,|N00004403|,9,05/28/1999,|Z5200|,|24Z|,|D|,|H6WI03099|
|2000|,|0640634|,|C00000935|,|N00007833|,9,10/29/1999,|Z5200|,|24Z|,|D|,|H6WA09025|
|2000|,|1470816|,|C00199950|,|N00001529|,0,08/09/2000,|J5100|,|24K|,|D|,|H4PA13017|
|2000|,|1707733|,|C00043992|,|N00000308|,1,09/30/2000,|J9000|,|24Z|,|D|,|S6MA00015|
|2000|,|1707755|,|C00043992|,|N00004156|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8MI02063|
|2000|,|1707756|,|C00043992|,|N00009633|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0GA07083|
|2000|,|1707762|,|C00043992|,|N00000275|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0MA04036|
|2000|,|1707781|,|C00043992|,|N00007479|,1,09/30/2000,|J9000|,|24Z|,|D|,|H4CA16049|
|2000|,|1707782|,|C00043992|,|N00009774|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2CA30143|
|2000|,|1707791|,|C00043992|,|N00007571|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8CA03014|
|2000|,|1707794|,|C00043992|,|N00012611|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0CA15148|
|2000|,|1707801|,|C00043992|,|N00009617|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0FL08075|
|2000|,|1707802|,|C00043992|,|N00002713|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2FL03056|
|2000|,|1707810|,|C00043992|,|N00006134|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6CO01141|
|2000|,|1707811|,|C00043992|,|N00004029|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6MI01028|
|2000|,|1707822|,|C00043992|,|N00012490|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0PA04188|
|2000|,|1707834|,|C00043992|,|N00003572|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6OH23033|
|2000|,|1707837|,|C00043992|,|N00007781|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6OR04047|
|2000|,|1707842|,|C00043992|,|N00004403|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6WI03099|
|2000|,|1707851|,|C00043992|,|N00009754|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0UT03110|
|2000|,|1707852|,|C00043992|,|N00009753|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0UT02096|
|2000|,|1707860|,|C00043992|,|N00002302|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NC01065|
|2000|,|1707863|,|C00043992|,|N00000751|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6NJ08118|
|2000|,|1707889|,|C00043992|,|N00001813|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0NY18065|
|2000|,|1707890|,|C00043992|,|N00000964|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6NY19029|
|2000|,|1326649|,|C00341396|,|N00009926|,1,06/07/2000,|J1200|,|24Z|,|D|,|S8FL00166|
|2000|,|1326655|,|C00341396|,|N00000860|,1,06/07/2000,|J1200|,|24Z|,|D|,|H6NJ12144|
|2000|,|1326667|,|C00341396|,|N00009753|,1,06/07/2000,|J1200|,|24Z|,|D|,|H0UT02096|
|2000|,|1615743|,|C00358119|,|N00009680|,1,09/20/2000,|JE300|,|24Z|,|D|,|H0MT00017|
|2000|,|0889888|,|C00105973|,|N00009753|,3,12/31/1999,|Z5200|,|24K|,|D|,|H0UT02096|
|2000|,|2018594|,|C00193433|,|N00004145|,4,11/30/2000,|J7400|,|24Z|,|D|,|H0MI00023|
|2000|,|2078248|,|C00337840|,|N00003428|,4,11/01/2000,|J2100|,|24Z|,|D|,|H2KY06076|
|2000|,|2078249|,|C00337840|,|N00009656|,4,11/01/2000,|J2100|,|24Z|,|D|,|H0KY03119|
|2000|,|2018595|,|C00193433|,|N00004118|,5,11/30/2000,|J7400|,|24Z|,|D|,|S8MI00281|
|2000|,|0868790|,|C00000935|,|N00002839|,5,02/29/2000,|Z5200|,|24Z|,|D|,|H2FL16041|
|2000|,|1383684|,|C00319772|,|N00012508|,5,07/03/2000,|J1200|,|24Z|,|D|,|S8DE00079|
|2000|,|1271520|,|C00354118|,|N00003939|,5,06/24/2000,|Z1300|,|24K|,|D|,|H6MI12017|
|2000|,|1708254|,|C00205369|,|N00009091|,6,09/07/2000,|K1000|,|24Z|,|D|,|H0MD01018|
|2000|,|1095091|,|C00170316|,|N00008046|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8CA09060|
|2000|,|1095092|,|C00170316|,|N00007479|,6,04/15/2000,|J7400|,|24Z|,|D|,|H4CA16049|
|2000|,|1095101|,|C00170316|,|N00006671|,6,04/15/2000,|J7400|,|24Z|,|D|,|H2CA33048|
|2000|,|1095117|,|C00170316|,|N00004529|,6,04/15/2000,|J7400|,|24Z|,|D|,|H4MN01088|
|2000|,|1095118|,|C00170316|,|N00005445|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8AR04080|
|2000|,|0640614|,|C00000935|,|N00005724|,6,12/31/1999,|Z5200|,|24Z|,|D|,|H6TX01162|
|2000|,|0868818|,|C00000935|,|N00001861|,6,02/29/2000,|Z5200|,|24Z|,|D|,|H6CA24048|
|2000|,|1875196|,|C00193433|,|N00009617|,7,10/30/2000,|J7400|,|24Z|,|D|,|H0FL08075|
|2000|,|1403293|,|C00328369|,|N00001176|,7,07/09/2000,|C5100|,|24Z|,|D|,|S0NY00303|
|2000|,|0013119|,|C00000935|,|N00000179|,8,02/28/1999,|Z5200|,|24Z|,|D|,|H4MA03022|
|2000|,|0099789|,|C00000935|,|N00000860|,8,05/28/1999,|Z5200|,|24Z|,|D|,|H6NJ12144|
|2000|,|0190815|,|C00000935|,|N00007232|,8,06/30/1999,|Z5200|,|24Z|,|D|,|H8CA22089|
|2000|,|0868787|,|C00000935|,|N00002926|,8,02/29/2000,|Z5200|,|24Z|,|D|,|H6FL00087|
|2000|,|1615746|,|C00358119|,|N00009680|,8,09/30/2000,|JE300|,|24Z|,|D|,|H0MT00017|
|2000|,|0640601|,|C00000935|,|N00004887|,9,10/29/1999,|Z5200|,|24Z|,|D|,|H2IL01042|
|2000|,|0195429|,|C00319772|,|N00007936|,9,03/25/1999,|J1200|,|24Z|,|D|,|H6WA03135|
|2000|,|2019640|,|C00341396|,|N00009680|,9,10/25/2000,|J1200|,|24Z|,|D|,|H0MT00017|
|2000|,|2019646|,|C00341396|,|N00009753|,9,10/25/2000,|J1200|,|24Z|,|D|,|H0UT02096|
|2000|,|2019668|,|C00341396|,|N00001148|,9,10/25/2000,|J1200|,|24Z|,|D|,|H6NY04112|
|2000|,|0402100|,|C00025163|,|N00004638|,-2,08/11/1999,|C4100|,|24K|,|D|,|S8MT00119|
|2000|,|1163133|,|C00321505|,|N00004391|,-5,06/27/2000,|C4600|,|24K|,|D|,|H8WI00026|
|2000|,|0079557|,|C00265124|,|N00006424|,10,04/07/1999,|F2300|,|24Z|,|D|,|P80002801|
|2000|,|0079581|,|C00265124|,|N00009888|,10,04/28/1999,|F2300|,|24Z|,|D|,|P60003225|
|2000|,|1875197|,|C00193433|,|N00000667|,10,10/30/2000,|J7400|,|24Z|,|D|,|H8NJ07066|
|2000|,|1139450|,|C00103143|,|N00009715|,10,06/06/2000,|F3100|,|24Z|,|D|,|H0PA04154|
|2000|,|0967312|,|C00075820|,|N00003071|,10,03/16/2000,|Z5100|,|24Z|,|D|,|H6AL03058|
|2000|,|0967323|,|C00075820|,|N00004961|,10,03/16/2000,|Z5100|,|24Z|,|D|,|H2IL20042|
|2000|,|0073387|,|C00000935|,|N00000781|,10,03/31/1999,|Z5200|,|24Z|,|D|,|H8NJ03073|
|2000|,|0846784|,|C00000935|,|N00003535|,10,01/31/2000,|Z5200|,|24Z|,|D|,|H2OH13033|
|2000|,|1448276|,|C00000935|,|N00000939|,10,08/31/2000,|Z5200|,|24Z|,|D|,|H2NY17071|
|2000|,|0698155|,|C00306670|,|N00009606|,10,12/10/1999,|J5100|,|24Z|,|D|,|H0CO06036|
|2000|,|0698156|,|C00306670|,|N00012606|,10,12/21/1999,|J5100|,|24Z|,|D|,|S8NV00123|
|2000|,|1787561|,|C00317511|,|N00007516|,10,10/11/2000,|J2200|,|24K|,|D|,|H2CA11051|
|2000|,|1774890|,|C00201194|,|N00004698|,11,09/30/2000,|K2000|,|24Z|,|D|,|H6IL12016|
|2000|,|1469636|,|C00139964|,|N00006267|,0,08/01/2000,|A1500|,|24K|,|D|,|S8ID00027|
|2000|,|1481678|,|C00043489|,|N00002556|,0,09/07/2000,|F1100|,|24K|,|D|,|H2GA03070|
|2000|,|1134507|,|C00301671|,|N00005985|,0,05/12/2000,|G2300|,|24K|,|D|,|H2TX23058|
|2000|,|1139287|,|C00321596|,|N00000999|,0,06/27/2000,|J2100|,|24K|,|D|,|H4NY17069|
|2000|,|0492770|,|C00089086|,|N00004745|,1,10/01/1999,|H1700|,|24Z|,|D|,|H4IL11096|
|2000|,|1707732|,|C00043992|,|N00000153|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8MA02041|
|2000|,|1707744|,|C00043992|,|N00004887|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2IL01042|
|2000|,|1707746|,|C00043992|,|N00004280|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6IA01015|
|2000|,|1707747|,|C00043992|,|N00007665|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6HI01121|
|2000|,|1707749|,|C00043992|,|N00003939|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6MI12017|
|2000|,|1707774|,|C00043992|,|N00007033|,1,09/30/2000,|J9000|,|24K|,|D|,|H2CA50034|
|2000|,|1707776|,|C00043992|,|N00008094|,1,09/30/2000,|J9000|,|24K|,|D|,|H2CA26026|
|2000|,|1707808|,|C00043992|,|N00000575|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8CT01046|
|2000|,|1707818|,|C00043992|,|N00013009|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0PA19111|
|2000|,|1707827|,|C00043992|,|N00007727|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6OR03064|
|2000|,|1707829|,|C00043992|,|N00012488|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0OK05072|
|2000|,|1707831|,|C00043992|,|N00009799|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6OH14040|
|2000|,|1707843|,|C00043992|,|N00004367|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8WI00018|
|2000|,|1707845|,|C00043992|,|N00007936|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6WA03135|
|2000|,|1707859|,|C00043992|,|N00000528|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8VT01016|
|2000|,|1707868|,|C00043992|,|N00004613|,1,09/30/2000,|J9000|,|24Z|,|D|,|S6ND00058|
|2000|,|1707872|,|C00043992|,|N00005119|,1,09/30/2000,|J9000|,|24Z|,|D|,|H4MO05069|
|2000|,|1707874|,|C00043992|,|N00009675|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0MO02122|
|2000|,|1707881|,|C00043992|,|N00002328|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NC12021|
|2000|,|1707883|,|C00043992|,|N00004005|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6MI15127|
|2000|,|1707896|,|C00043992|,|N00000939|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NY17071|
|2000|,|1707898|,|C00043992|,|N00001143|,1,09/30/2000,|J9000|,|24Z|,|D|,|H4NY07011|
|2000|,|1326677|,|C00341396|,|N00012768|,1,06/07/2000,|J1200|,|24Z|,|D|,|H0NJ03120|
|2000|,|1326679|,|C00341396|,|N00009734|,1,06/07/2000,|J1200|,|24Z|,|D|,|H0TX05059|
|2000|,|1817301|,|C00306670|,|N00012606|,2,10/13/2000,|J5100|,|24Z|,|D|,|S8NV00123|
|2000|,|1479437|,|C00319772|,|N00007251|,2,08/03/2000,|J1200|,|24Z|,|D|,|H0CA17045|
|2000|,|0474887|,|C00089086|,|N00002877|,3,09/14/1999,|H1700|,|24Z|,|D|,|H0FL12010|
|2000|,|1397326|,|C00306670|,|N00005182|,3,07/10/2000,|J5100|,|24Z|,|D|,|S8MO00129|
|2000|,|1397328|,|C00306670|,|N00009604|,3,07/10/2000,|J5100|,|24Z|,|D|,|H0CA49055|
|2000|,|0847851|,|C00328369|,|N00007479|,3,01/31/2000,|C5100|,|24Z|,|D|,|H4CA16049|
|2000|,|0013113|,|C00000935|,|N00000360|,5,02/28/1999,|Z5200|,|24Z|,|D|,|H4RI01034|
|2000|,|0084657|,|C00000935|,|N00000078|,5,04/30/1999,|Z5200|,|24Z|,|D|,|H2NY14037|
|2000|,|0190824|,|C00000935|,|N00005677|,5,06/30/1999,|Z5200|,|24Z|,|D|,|H6TX24057|
|2000|,|2018597|,|C00193433|,|N00006750|,6,11/30/2000,|J7400|,|24Z|,|D|,|H2CA27107|
|2000|,|1095084|,|C00170316|,|N00009818|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8NV01071|
|2000|,|1095086|,|C00170316|,|N00002302|,6,04/15/2000,|J7400|,|24Z|,|D|,|H2NC01065|
|2000|,|1095098|,|C00170316|,|N00006789|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8CA34068|
|2000|,|1095106|,|C00170316|,|N00007458|,6,04/15/2000,|J7400|,|24Z|,|D|,|H2CA01045|
|2000|,|1095108|,|C00170316|,|N00009725|,6,04/15/2000,|J7400|,|24Z|,|D|,|H0RI02147|
|2000|,|1095110|,|C00170316|,|N00002500|,6,04/15/2000,|J7400|,|24Z|,|D|,|H8SC02056|
|2000|,|0195457|,|C00319772|,|N00009818|,6,05/06/1999,|J1200|,|24Z|,|D|,|H8NV01071|
|2000|,|0333553|,|C00094573|,|N00000534|,7,04/09/1999,|A6000|,|24Z|,|D|,|S8VT00018|
|2000|,|0007250|,|C00000935|,|N00004724|,7,01/31/1999,|Z5200|,|24Z|,|D|,|H8IL09067|
|2000|,|0640545|,|C00000935|,|N00000939|,7,09/30/1999,|Z5200|,|24Z|,|D|,|H2NY17071|
|2000|,|1787954|,|C00319772|,|N00009571|,7,09/01/2000,|J1200|,|24Z|,|D|,|H0AR04038|
|2000|,|0084621|,|C00000935|,|N00004816|,8,04/30/1999,|Z5200|,|24Z|,|D|,|H4IL05031|
|2000|,|0640460|,|C00000935|,|N00001821|,8,09/30/1999,|Z5200|,|24Z|,|D|,|H2MD05155|
|2000|,|1279449|,|C00000935|,|N00001171|,8,06/30/2000,|Z5200|,|24Z|,|D|,|H8NY06048|
|2000|,|0982079|,|C00001727|,|N00012539|,8,03/13/2000,|G1300|,|24Z|,|D|,|H0IL10120|
|2000|,|1615750|,|C00358119|,|N00009938|,8,09/29/2000,|JE300|,|24Z|,|D|,|S8MT00135|
|2000|,|0198755|,|C00054890|,|N00003709|,9,06/15/1999,|E1140|,|24K|,|D|,|S2OH00113|
|2000|,|0190804|,|C00000935|,|N00001143|,9,06/30/1999,|Z5200|,|24Z|,|D|,|H4NY07011|
|2000|,|0640457|,|C00000935|,|N00000860|,9,10/29/1999,|Z5200|,|24Z|,|D|,|H6NJ12144|
|2000|,|2025702|,|C00000935|,|N00008051|,9,05/31/2000,|Z5200|,|24Z|,|D|,|H8CO02087|
|2000|,|0195420|,|C00319772|,|N00009824|,9,03/16/1999,|J1200|,|24K|,|D|,|H8OR01072|
|2000|,|0195422|,|C00319772|,|N00003875|,9,03/16/1999,|J1200|,|24K|,|D|,|H8IN09032|
|2000|,|0195448|,|C00319772|,|N00001725|,9,04/29/1999,|J1200|,|24Z|,|D|,|H2WA04090|
|2000|,|2019630|,|C00341396|,|N00001725|,9,10/25/2000,|J1200|,|24Z|,|D|,|H2WA04090|
|2000|,|2019662|,|C00341396|,|N00009633|,9,10/25/2000,|J1200|,|24Z|,|D|,|H0GA07083|
|2000|,|2019664|,|C00341396|,|N00009624|,9,10/25/2000,|J1200|,|24Z|,|D|,|H0FL22027|
|2000|,|2082996|,|C00141044|,|N00000534|,-6,10/19/2000,|JE300|,|24Z|,|D|,|S8VT00018|
|2000|,|0013687|,|C00147702|,|N00005528|,-10,02/16/1999,|F1100|,|24K|,|D|,|H4OK04036|
|2000|,|2018659|,|C00193433|,|N00006750|,10,12/21/2000,|J7400|,|24Z|,|D|,|H2CA27107|
|2000|,|0967227|,|C00075820|,|N00008091|,10,03/16/2000,|Z5100|,|24Z|,|D|,|H2AL06035|
|2000|,|0967353|,|C00075820|,|N00003159|,10,03/16/2000,|Z5100|,|24Z|,|D|,|H2TN03052|
|2000|,|0569559|,|C00008748|,|N00009774|,0,09/21/1999,|E1620|,|24K|,|D|,|H2CA30143|
|2000|,|2018596|,|C00193433|,|N00009656|,1,11/30/2000,|J7400|,|24Z|,|D|,|H0KY03119|
|2000|,|1707734|,|C00043992|,|N00005353|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0LA02119|
|2000|,|1707754|,|C00043992|,|N00012733|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0CA44106|
|2000|,|1707757|,|C00043992|,|N00000496|,1,09/30/2000,|J9000|,|24Z|,|D|,|H4ME02093|
|2000|,|1707763|,|C00043992|,|N00012756|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0MD05100|
|2000|,|1707780|,|C00043992|,|N00007312|,1,09/30/2000,|J9000|,|24Z|,|D|,|H4CA17021|
|2000|,|1707783|,|C00043992|,|N00007335|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8CA12098|
|2000|,|1707793|,|C00043992|,|N00006397|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2AZ02055|
|2000|,|1707796|,|C00043992|,|N00002511|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2GA11016|
|2000|,|1707800|,|C00043992|,|N00002926|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6FL00087|
|2000|,|1707803|,|C00043992|,|N00000561|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2CT06014|
|2000|,|1707812|,|C00043992|,|N00012469|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0CA45038|
|2000|,|1707821|,|C00043992|,|N00001519|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2PA08037|
|2000|,|1707824|,|C00043992|,|N00001399|,1,09/30/2000,|J9000|,|24Z|,|D|,|S8PA00171|
|2000|,|1707839|,|C00043992|,|N00009767|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0WV02096|
|2000|,|1707850|,|C00043992|,|N00002083|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0VA08040|
|2000|,|1707857|,|C00043992|,|N00005928|,1,09/30/2000,|J9000|,|24Z|,|D|,|H6TX09033|
|2000|,|1707861|,|C00043992|,|N00003716|,1,09/30/2000,|J9000|,|24Z|,|D|,|H8OH03015|
|2000|,|1707862|,|C00043992|,|N00000716|,1,09/30/2000,|J9000|,|24Z|,|D|,|H0NJ10026|
|2000|,|1707903|,|C00043992|,|N00000078|,1,09/30/2000,|J9000|,|24Z|,|D|,|H2NY14037|
|2000|,|1326653|,|C00341396|,|N00005182|,1,06/07/2000,|J1200|,|24Z|,|D|,|S8MO00129|
|2000|,|1326671|,|C00341396|,|N00009617|,1,06/07/2000,|J1200|,|24Z|,|D|,|H0FL08075|
|2000|,|1118343|,|C00193433|,|N00009769|,2,05/26/2000,|J7400|,|24Z|,|D|,|H0WV02112|
|2000|,|0009967|,|C00089086|,|N00001329|,2,02/23/1999,|H1700|,|24Z|,|D|,|H6NY34069|
|2000|,|1615748|,|C00358119|,|N00009938|,2,09/20/2000,|JE300|,|24Z|,|D|,|S8MT00135|
